date,NEX-GDDP__ACCESS-CM2,NEX-GDDP__ACCESS-ESM1-5,NEX-GDDP__BCC-CSM2-MR,NEX-GDDP__CMCC-CM2-SR5,NEX-GDDP__CMCC-ESM2,NEX-GDDP__CNRM-CM6-1,NEX-GDDP__CNRM-ESM2-1,NEX-GDDP__CanESM5,NEX-GDDP__EC-Earth3-Veg-LR,NEX-GDDP__EC-Earth3,NEX-GDDP__FGOALS-g3,NEX-GDDP__GFDL-CM4,NEX-GDDP__GFDL-ESM4,NEX-GDDP__GISS-E2-1-G,NEX-GDDP__HadGEM3-GC31-LL,NEX-GDDP__INM-CM4-8,NEX-GDDP__INM-CM5-0,NEX-GDDP__IPSL-CM6A-LR,NEX-GDDP__KACE-1-0-G,NEX-GDDP__KIOST-ESM,NEX-GDDP__MIROC-ES2L,NEX-GDDP__MIROC6,NEX-GDDP__MPI-ESM1-2-HR,NEX-GDDP__MPI-ESM1-2-LR,NEX-GDDP__MRI-ESM2-0,NEX-GDDP__NESM3,NEX-GDDP__NorESM2-LM,NEX-GDDP__NorESM2-MM,NEX-GDDP__TaiESM1,NEX-GDDP__UKESM1-0-LL,CIL-GDPCIR__ACCESS-CM2,CIL-GDPCIR__ACCESS-ESM1-5,CIL-GDPCIR__BCC-CSM2-MR,CIL-GDPCIR__CMCC-CM2-SR5,CIL-GDPCIR__CMCC-ESM2,CIL-GDPCIR__CanESM5,CIL-GDPCIR__EC-Earth3-CC,CIL-GDPCIR__EC-Earth3-Veg-LR,CIL-GDPCIR__EC-Earth3-Veg,CIL-GDPCIR__EC-Earth3,CIL-GDPCIR__FGOALS-g3,CIL-GDPCIR__GFDL-CM4,CIL-GDPCIR__GFDL-ESM4,CIL-GDPCIR__HadGEM3-GC31-LL,CIL-GDPCIR__INM-CM4-8,CIL-GDPCIR__INM-CM5-0,CIL-GDPCIR__MIROC-ES2L,CIL-GDPCIR__MIROC6,CIL-GDPCIR__MPI-ESM1-2-LR,CIL-GDPCIR__NESM3,CIL-GDPCIR__NorESM2-LM,CIL-GDPCIR__NorESM2-MM,CIL-GDPCIR__UKESM1-0-LL,EURO-CORDEX__cnrm_cerfacs_cm5_cnrm_aladin63,EURO-CORDEX__cnrm_cerfacs_cm5_knmi_racmo22e,EURO-CORDEX__cnrm_cerfacs_cm5_smhi_rca4,EURO-CORDEX__ichec_ec_earth_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_dmi_hirham5,EURO-CORDEX__mohc_hadgem2_es_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_smhi_rca4,EURO-CORDEX__mpi_m_mpi_esm_lr_smhi_rca4,EURO-CORDEX__ncc_noresm1_m_dmi_hirham5,EURO-CORDEX__ncc_noresm1_m_gerics_remo2015,EURO-CORDEX__ncc_noresm1_m_smhi_rca4
2068-06-14,25.1407,26.0534,27.9037,24.9142,19.9923,27.9603,19.9959,25.1477,20.4082,21.7630,26.0918,27.4027,27.0730,19.1615,23.9647,24.4033,30.5758,20.3188,29.8204,26.9153,23.5331,21.6679,23.0375,20.7592,27.0871,19.1030,27.4388,28.2687,20.9120,26.1245,24.8294,25.9775,29.4465,25.0793,20.3933,25.5152,20.4041,20.3687,29.5017,21.2607,22.9990,27.3625,27.6788,22.4210,23.9534,30.7500,23.5164,20.9173,20.9112,19.1212,27.7725,28.1251,23.4886,26.3200,24.4421,26.0419,18.6461,23.1485,22.8775,23.3012,15.8663,13.6640,26.7141,14.9195
2068-06-15,22.4867,25.7664,24.3860,27.0378,20.6596,27.4798,24.5951,27.2005,19.0676,21.6237,26.8225,27.2034,23.8822,20.5041,22.7462,25.6578,29.3945,21.2316,30.8016,30.5566,24.5434,19.9477,21.0234,20.2020,28.2623,19.5305,28.1723,24.7831,21.7132,28.1897,21.9975,25.6087,25.2491,26.9501,20.9122,27.5116,22.2190,18.9110,31.4540,21.1152,24.1870,27.1411,24.7435,23.9212,25.0336,29.9066,24.3878,19.5470,20.1554,19.7323,27.7440,24.3291,25.9500,25.3476,24.3870,26.1701,19.5062,24.4113,24.7022,25.0435,15.2857,14.0797,27.5817,17.6550
2068-06-16,20.1780,27.3760,24.9456,27.7201,22.2687,25.6048,26.3210,29.2031,19.6139,21.4052,25.3837,27.0740,23.5576,19.6687,21.9133,27.7346,29.5082,22.4316,31.0585,25.7361,24.3264,22.3230,20.3825,20.9986,29.7676,18.9145,29.8234,26.0505,23.1552,28.9904,19.5760,27.0065,25.6902,27.8017,22.2805,29.2791,23.4833,19.6063,32.0091,20.9327,25.8024,27.2757,24.0591,22.7240,26.9999,30.2884,23.7666,21.9566,21.2760,19.1858,29.1649,25.5521,28.4371,25.5176,24.1676,26.3753,19.1586,23.5761,23.9881,24.3655,15.2918,15.8247,25.5750,19.9518
2068-06-17,19.5207,28.7188,24.0744,24.2156,22.5249,22.1778,28.0372,30.8161,22.4137,21.0377,28.4474,29.8778,22.1478,19.3108,23.6594,28.2227,32.6321,22.7945,31.1721,23.1668,25.9223,25.5991,19.6346,23.5425,29.9120,19.7877,29.9495,24.8438,22.5599,29.6907,18.7430,28.4995,24.6543,24.2763,22.5240,30.7535,20.8093,22.4288,31.7800,20.5173,28.1143,29.7164,22.7148,21.7634,27.0814,33.0735,25.8152,25.5594,24.4015,19.8779,28.6650,24.1404,29.3986,23.8712,24.0810,25.8642,19.3480,21.1334,21.9786,22.7482,16.3351,19.1207,25.3514,19.9418
2068-06-18,20.2973,26.8816,19.5526,23.5126,22.0466,24.4745,23.1877,33.0758,24.8756,21.8271,28.3241,31.0549,25.7092,20.4716,20.2619,26.6921,31.4805,24.9751,30.3909,22.1149,25.8326,23.9348,20.4781,26.0168,28.3242,20.6243,29.0038,23.8279,22.5638,32.2297,19.5984,26.5101,19.6118,23.4128,22.0059,32.9074,22.0463,24.9874,31.9147,21.3720,29.6355,31.1147,26.3497,23.7117,25.1359,31.3399,25.7784,23.9318,27.0339,20.7921,27.8077,22.9566,30.2409,22.3579,22.9129,23.1420,17.4266,21.8404,20.6453,22.6683,16.9549,19.2229,23.9933,19.3778
2068-06-19,21.3188,23.4373,19.4803,23.5734,20.0874,27.8592,20.6475,34.9019,25.9099,22.1668,27.3284,30.8246,23.9968,22.5442,18.4562,26.2789,27.3098,26.1540,31.1058,22.6435,25.6252,21.5180,23.4309,27.1811,28.0526,20.2514,26.6661,24.2420,23.2918,34.7558,21.0376,23.0370,19.6313,23.8239,20.2170,34.6919,25.4929,26.1107,33.0779,21.9719,30.3467,31.1344,24.8831,20.4465,24.3951,27.0571,25.5369,21.4626,27.8984,20.6386,26.2239,23.6529,33.0841,20.6789,21.7697,19.8623,18.1688,20.3671,20.4452,21.4992,18.6081,22.5285,26.3816,20.9353
2068-06-20,19.6930,23.7749,21.4385,22.8001,21.3763,24.4603,18.6786,31.7467,25.2491,22.9497,28.8335,30.1367,20.6370,24.7605,19.3780,27.2432,24.1186,24.8145,31.5753,22.6454,23.9264,21.2150,25.6177,26.9810,26.2262,21.4524,25.5992,25.6029,22.4028,36.4704,19.2495,23.0879,21.6151,22.8299,21.5570,31.6631,26.6491,25.5166,33.9736,22.7636,27.8016,30.5810,21.1601,18.6274,25.3046,23.5043,23.8649,20.8490,27.6321,21.7121,25.4894,25.2326,35.8753,20.1557,24.6248,20.3877,20.7524,21.1061,20.1534,21.0110,23.8369,20.9573,25.5034,22.5493
2068-06-21,19.1976,23.5347,20.5274,24.1095,23.8361,20.6064,16.3621,27.5680,25.4388,22.7174,29.4832,30.4575,24.9415,26.4150,21.8295,28.3636,23.9741,24.5216,33.9281,23.0181,22.2738,20.3524,28.4758,27.9665,22.6585,23.5049,22.8942,25.7021,23.4183,34.2239,18.7945,22.8117,20.5734,24.1300,24.2212,27.6159,25.5236,25.8070,34.6224,22.7106,28.1110,30.9260,25.6503,19.5246,27.2072,23.3200,21.9937,19.9587,28.6472,23.7400,22.9280,25.6250,37.1519,21.8028,21.2672,21.0763,23.9645,20.6774,19.7301,21.4829,21.6089,23.0735,21.1408,21.7040
2068-06-22,19.6729,21.9553,22.4735,28.2871,26.7451,20.1552,18.2384,27.3597,26.8077,21.8279,28.1952,30.3215,27.4714,27.1829,23.4308,28.8873,25.4055,24.1134,33.8133,25.5013,26.2937,21.4499,30.9059,22.2619,22.3564,23.7169,21.4292,23.7190,23.3617,27.7649,19.1858,20.6269,22.6818,28.2930,27.3379,27.3375,23.6244,27.2499,34.8517,21.6618,31.0740,30.3810,28.5615,21.9822,27.7285,24.2842,26.4387,20.8732,23.0136,24.1240,21.4868,23.5648,34.3581,22.7899,20.3067,19.6057,25.6493,21.1374,19.7207,19.9226,20.7282,26.1443,25.4597,23.0484
2068-06-23,18.9233,22.5612,20.6291,30.4686,28.2074,24.0676,19.5320,30.6872,27.6971,23.2609,26.0663,27.5929,26.0390,28.5235,22.6087,28.5605,26.7998,25.2218,33.1583,24.4477,29.1163,24.3496,30.1615,20.9876,21.9777,23.7356,21.7138,22.3326,23.5831,27.8123,18.7324,21.4317,20.7840,30.0068,28.9569,30.5438,23.8131,28.2789,31.7749,23.1210,32.4571,27.5996,26.6699,23.4880,27.3826,26.1972,29.8382,24.4042,21.0118,24.1049,21.4925,21.9169,31.6127,24.7202,18.6209,19.2749,26.5613,20.5244,20.1446,19.5699,24.9059,29.0692,28.2138,25.3298
2068-06-24,19.4425,23.5336,20.4092,29.4829,26.8695,29.2914,19.3031,23.7988,28.9534,24.7276,26.8479,23.5137,25.3061,28.5448,25.3670,29.0390,28.0236,23.9786,34.9301,28.8163,30.7244,23.9881,28.6058,21.1740,22.6045,25.1477,21.9935,22.0950,24.4204,28.0221,19.3661,22.5023,20.5099,29.1339,27.5537,23.6953,26.3630,29.9895,27.9963,24.6952,32.7126,23.8133,26.1873,22.2802,27.9809,27.6047,31.3637,23.3987,21.0518,25.4394,21.7010,21.7915,27.9741,25.0632,18.1761,19.5411,28.4824,21.6947,20.8732,20.4181,24.5345,27.0583,26.8306,24.0158
2068-06-25,24.3340,22.6116,18.2927,24.2870,25.0779,28.8257,18.5639,23.3278,28.0441,21.3886,26.2934,25.3016,25.6828,28.8352,27.2852,31.5409,28.5362,23.0478,34.4700,28.4898,26.5376,22.6734,29.7609,22.1447,24.3437,27.5719,24.0240,24.0672,24.2445,27.4173,24.1552,21.3315,18.0612,24.3563,25.5182,22.7903,29.2509,29.3166,28.2306,20.9979,32.8275,25.5028,26.3296,24.9885,31.0006,27.8937,26.9817,21.5161,21.9654,27.7046,23.1140,23.8021,27.9579,22.0357,17.1196,18.9899,25.6289,24.3191,22.7951,22.6023,21.2666,27.8347,27.1666,23.1826
2068-06-26,27.2869,22.0203,18.1266,21.7019,22.5816,28.7265,22.2331,23.1984,25.7177,24.0350,24.7272,26.9073,28.4900,28.2643,25.5886,31.4139,27.8560,23.4854,35.3195,27.3959,24.1151,24.4631,30.7896,19.8938,22.4199,26.1421,26.9560,26.1957,25.3764,29.3012,27.0234,20.6352,17.6393,21.4167,22.5510,22.5693,27.7926,26.2381,28.6513,23.5805,30.4843,26.9432,29.1846,27.0509,30.9845,26.8745,24.0186,23.4006,19.5787,26.0641,25.9944,26.1854,28.0080,20.5125,18.6141,19.3311,22.3858,23.1266,20.8258,22.0078,18.2597,31.2081,29.8033,26.1744
2068-06-27,28.4922,23.1952,20.1823,25.2593,23.9627,30.6746,25.7501,20.9032,24.2455,26.5385,21.9918,27.5283,30.5170,27.3103,23.9128,30.4025,28.0942,22.2236,36.3201,27.7372,25.6244,25.5399,32.0469,22.5259,24.0101,25.6300,29.2697,27.4760,26.8283,27.1187,28.2519,21.9418,19.8464,24.6154,23.9710,19.8486,28.3903,24.1262,30.0236,26.0081,28.9000,27.4441,30.8230,24.9709,29.7227,26.8542,25.7017,24.5160,21.9365,25.4452,28.5553,27.1639,27.0388,20.4329,21.0479,21.2007,21.4939,22.5073,21.7746,22.7790,19.8024,30.5686,32.3284,28.9349
2068-06-28,29.7475,24.5101,22.2114,28.4200,24.3623,31.7935,28.3335,21.5453,24.6460,24.2094,22.4583,27.1701,32.8211,25.0406,20.4404,29.7107,28.1009,20.4884,27.0234,27.0685,25.6611,26.9847,28.2662,26.0978,27.1374,24.9720,30.4389,30.0797,28.6962,25.5032,29.7311,23.0096,21.8391,27.3763,24.3836,20.4701,28.8582,24.4648,32.2778,23.9337,27.2757,26.7751,33.0373,23.1659,28.8029,26.4441,25.5532,26.0557,25.3525,24.7872,29.6321,29.4178,28.9368,18.3865,19.9336,20.4516,22.2289,22.7489,22.8061,23.2009,22.5662,29.5704,32.3623,30.1171
2068-06-29,28.4422,23.7715,25.5954,26.5667,22.8984,34.3408,29.9051,21.1064,24.4557,22.3052,22.7432,28.1589,32.5321,25.2564,20.3896,28.4412,28.4155,20.5902,27.6892,29.6293,23.8707,27.8498,24.7170,28.6527,25.1553,23.7877,30.6424,30.3604,30.1774,24.5400,27.9862,22.4327,25.0444,25.4864,23.0522,19.8084,21.5415,24.6906,32.5182,21.9471,22.7710,27.3740,32.7394,19.7674,27.3077,26.7077,23.5721,26.7461,27.9600,23.6233,29.8558,29.3790,26.4927,17.9058,21.6021,21.7972,23.9612,22.3008,22.2383,22.6762,26.1990,29.6272,31.2640,29.0972
2068-06-30,27.0868,26.3393,27.3983,23.0473,23.4046,34.3634,30.4590,23.0503,23.0970,22.2371,23.3737,29.4134,28.9434,25.7583,23.1255,25.7148,30.9742,22.1871,28.5920,32.8447,25.5999,28.7056,25.6411,29.3964,26.5578,24.1238,30.7940,25.8465,26.6624,25.2325,26.6909,24.7757,26.8199,22.2231,23.4066,21.7495,21.5149,23.1047,33.3926,21.5346,21.2041,28.3258,28.7157,19.7834,23.7830,30.3677,25.4344,27.6396,28.3621,23.8890,29.9185,25.4269,24.9294,18.1625,21.6060,22.0787,24.0619,22.6885,23.1889,21.7715,26.0248,28.6906,30.2428,27.4726
2069-06-01,22.2074,25.9836,26.0396,20.4471,17.9780,22.5317,26.4577,29.6353,19.8602,21.2213,20.0120,20.0484,20.0915,21.5472,24.5258,22.2942,23.7654,23.6154,27.8858,27.0938,21.4115,21.7179,17.3059,18.0497,19.8837,21.2777,24.5834,29.9688,24.7326,18.8405,22.3335,25.9791,23.1623,20.5732,18.0045,29.6761,24.1483,19.9122,15.5742,20.7304,22.9000,20.1050,20.5863,23.8422,21.9313,23.0627,22.0770,21.2138,17.8484,21.1104,25.1535,30.2009,18.3179,21.0491,15.9093,18.0902,24.1964,29.9419,28.3667,29.0508,23.4945,22.4363,25.8877,25.7581
2069-06-02,21.4121,27.3117,21.7151,19.3407,16.7671,25.8826,17.9601,30.1165,20.2776,21.0111,21.9169,19.6299,22.8650,19.7656,27.0036,21.9409,25.3469,26.7080,27.2909,26.9129,25.4632,23.1172,16.7600,21.5995,24.8560,24.6782,25.6113,20.6132,24.8010,20.4249,21.3767,27.2099,21.7892,19.5285,16.4410,30.1892,20.9917,20.0237,16.6333,20.3617,21.0819,19.7293,23.2246,25.3073,21.4232,24.4755,26.4831,22.5491,21.1138,25.0386,26.1987,20.1620,18.0177,20.0808,14.2146,15.7073,19.9141,30.5644,28.8958,29.0749,25.4012,20.5997,26.1617,24.9107
2069-06-03,21.3675,29.0434,22.9663,18.5143,18.3061,23.4166,16.1894,31.1534,20.6571,19.9269,23.2813,20.3275,20.0606,21.0847,22.7320,23.7441,23.1323,24.3498,25.3633,29.5862,28.1117,23.8714,17.4348,19.9922,27.5614,25.8844,25.4678,22.2175,23.0967,22.9494,21.2014,28.4030,23.3588,18.7946,18.4343,31.0733,16.9699,20.3081,17.1573,19.1475,23.1141,20.4869,20.5831,27.9677,23.6706,22.6349,29.9338,23.0778,19.5930,26.7101,26.1021,21.5525,19.4906,23.4286,14.3181,15.9258,19.8352,29.9376,29.6298,29.2958,27.4633,17.9307,26.6390,24.4468
2069-06-04,21.6299,30.1894,20.3451,18.9967,19.5491,27.9326,16.3420,27.9251,20.2841,19.3752,23.7668,20.4347,18.5849,27.4228,21.7251,21.3910,18.5784,18.6999,25.0814,27.9335,27.1287,24.9790,18.7182,17.3854,26.5489,24.7749,27.6777,28.8058,22.3579,26.8656,21.4030,29.4351,20.4935,19.1480,19.5821,27.8567,18.3207,19.9597,16.7934,18.7382,26.6764,20.5667,19.2041,23.0618,21.6948,18.8464,28.5832,24.0633,17.1957,25.5463,27.6192,28.5700,22.3456,23.5871,14.2298,15.9558,24.1488,27.8416,29.3659,29.4675,28.1518,16.6652,28.2655,25.4032
2069-06-05,22.1939,30.6441,19.2934,19.5860,23.7235,23.1094,17.8116,23.4358,21.1698,21.8662,24.6388,21.2281,22.4440,28.9075,20.0665,17.1433,18.2621,18.9016,26.3881,26.7256,24.9505,26.8149,18.7875,16.6988,22.6279,22.7482,28.5561,28.0874,25.4611,25.6167,21.6444,29.8985,19.3706,19.6109,23.6585,23.0967,22.4501,20.5409,18.7319,21.4019,23.9955,21.1645,23.0247,22.0076,17.0455,18.8022,26.1241,25.9395,16.5261,22.7469,28.4927,27.7840,26.8417,19.2893,14.9202,15.0371,25.8721,28.2980,29.1044,29.9235,28.3244,16.6018,28.4227,25.1887
2069-06-06,22.1608,30.5736,18.5236,21.1287,22.7161,23.4298,19.5835,21.4919,21.1625,20.2141,25.6814,20.8651,19.5849,28.7805,23.8761,17.9529,20.5387,17.7056,27.2617,28.4989,22.3665,25.5536,22.0090,16.8205,19.6378,23.2382,24.7373,27.1762,26.9011,22.0829,21.4871,30.0673,18.7147,20.8137,22.6414,21.1135,26.3198,20.6378,20.0383,19.3576,23.2199,20.8779,20.2690,20.2371,17.6527,20.6108,22.2133,24.6257,16.6970,23.0639,24.7746,26.7425,25.3869,17.6192,14.0004,14.6714,22.9221,29.8965,27.8703,29.7448,28.3640,14.6683,28.1857,23.5673
2069-06-07,22.4737,28.4373,18.0398,20.6625,20.7975,27.8505,21.7601,21.0151,20.7525,18.5907,26.7465,19.8840,18.2686,28.5639,24.0191,20.2034,23.7677,20.0128,26.8843,29.8976,21.8926,24.3762,20.7017,16.6812,22.4459,25.4017,25.8030,23.4265,26.8758,23.4311,21.8492,28.1342,18.2736,20.3575,21.0679,20.4519,28.2334,20.0775,21.9180,17.9449,23.9230,19.8072,19.1812,24.4529,19.6447,23.8575,22.3342,23.3397,16.8419,25.3358,25.8366,22.4225,21.5438,20.4400,15.3408,17.0013,16.6294,31.6756,25.9608,29.7370,28.8098,15.9476,25.5572,23.2826
2069-06-08,24.0097,26.9798,16.4735,18.8936,24.8522,25.8703,21.4219,25.9921,19.7921,19.4161,26.9369,18.3081,19.1690,26.1765,19.2552,21.0124,26.6507,24.8912,27.5725,29.2724,22.8433,25.8666,21.2036,17.9199,25.8349,28.4371,28.1798,24.1294,26.9999,27.7721,23.3545,26.9435,16.5902,18.6354,24.4572,25.9695,29.9904,19.4616,22.4437,18.9732,22.1576,18.3272,19.8894,24.5680,20.5805,25.9999,23.4684,24.7864,18.0649,28.2402,28.0996,23.0518,23.1095,20.8940,15.3240,17.8143,16.1095,33.0819,27.2270,29.6582,20.6808,17.5840,25.9136,23.8541
2069-06-09,25.8175,28.9822,16.2915,19.5482,28.6541,19.1501,20.3666,28.0783,20.8948,17.6761,27.7852,17.5701,19.1830,27.1930,20.9776,20.1181,28.5503,26.9357,28.2141,29.0871,26.0909,24.6288,23.8729,19.4702,26.5972,27.5620,27.6364,24.5802,23.8197,27.7509,25.2397,28.7946,16.3275,19.2816,27.7168,28.0465,30.4425,20.4648,20.8477,17.5180,20.4003,17.3696,19.9405,19.4737,19.5479,27.1369,27.3373,23.7220,19.9590,27.3812,27.8306,23.8306,27.5939,16.8339,14.8128,16.6563,19.1235,31.7658,27.3799,29.3142,23.3484,17.3921,27.4810,24.7560
2069-06-10,27.7035,31.6263,18.4733,19.3228,28.6239,21.3107,21.1476,22.8831,21.0069,18.5804,28.6287,17.8256,19.7344,32.3690,23.9547,20.4183,28.4919,28.7813,23.8552,30.2506,29.1582,28.8184,25.5924,20.6280,26.3027,26.1365,28.4017,24.9230,23.0047,23.6767,27.3752,31.5218,18.4173,19.2237,27.6110,23.0315,30.7133,20.5917,18.6032,18.4478,18.0439,17.5369,20.4524,21.2492,19.5370,28.3387,30.4747,27.8907,21.0058,26.0076,28.9599,24.3141,27.7960,16.5316,14.6754,15.9142,19.3226,30.8879,26.7971,29.2565,27.4923,16.9082,24.6892,24.0843
2069-06-11,30.0326,31.7003,19.5296,19.4635,20.2182,23.4009,22.8724,20.2113,22.9608,22.3695,26.6684,17.7320,21.2720,31.6477,29.0722,21.6480,30.1141,25.0190,24.6064,31.4265,28.2358,31.2078,26.5613,19.9655,29.8584,27.1580,29.5651,23.9488,23.4246,20.1218,30.0894,31.5283,19.6631,19.1859,20.9859,19.9914,28.9119,22.5707,19.9648,21.9598,17.7667,17.3987,21.9899,24.4675,20.7238,30.1514,28.9522,30.4309,20.5887,27.2466,30.0574,23.4469,23.3205,19.3063,15.2914,16.8386,24.7798,29.7136,28.6755,29.8590,22.5132,15.9621,22.4635,21.5672
2069-06-12,31.2895,28.7857,21.9969,19.5904,21.4751,20.5643,23.8471,21.1336,23.7453,24.9115,25.1125,19.9308,21.1032,31.2942,29.2395,22.0503,31.1048,24.6296,26.5537,29.0231,27.8360,27.7600,28.7063,19.4321,31.1913,29.3975,30.6466,19.3614,23.1481,19.9153,31.0982,28.5905,22.3672,19.0082,22.0130,21.0087,29.8771,23.4757,23.9724,24.5736,18.6542,19.6695,21.6870,29.3445,21.4072,31.4131,28.3912,27.0306,20.0193,29.6206,30.0466,19.0252,19.0406,22.4224,17.9965,21.2598,26.7134,29.2950,31.3839,30.9288,24.7100,15.6861,20.7806,17.5088
2069-06-13,31.7797,30.6758,24.8678,19.5305,25.9139,22.2764,25.3211,22.8384,24.5221,26.5731,23.5306,21.9867,21.9169,30.7061,22.9313,21.7637,31.6451,28.6783,27.4262,27.7327,28.2898,25.6053,27.3230,21.1559,30.4973,26.1057,28.6167,20.7017,22.0019,21.3487,31.3823,30.6843,25.7571,19.1753,26.0910,22.7611,30.7184,24.4629,25.6677,26.3145,18.6029,21.7969,22.4591,29.3748,21.2408,32.2555,28.4836,24.9588,21.6483,26.6561,28.8030,20.1319,18.8348,22.2681,17.1446,20.3191,27.2832,30.3619,31.0928,31.4776,23.8702,17.5520,22.8928,17.9092
2069-06-14,25.8322,28.2026,20.9722,20.9138,25.3833,22.8049,27.9321,22.4939,24.6442,29.4876,20.4223,21.3372,24.4196,27.1560,21.3378,24.1250,31.7956,28.0724,25.5959,23.6622,27.5124,25.4360,22.5829,24.4240,27.5747,24.8218,27.4687,23.0173,23.4085,23.9685,25.5530,28.2989,21.2139,20.5829,25.4715,22.5552,30.9596,24.7203,26.9438,29.1735,19.8696,21.4220,24.9509,23.1527,23.7545,32.9435,27.7770,24.9963,25.0351,25.5191,27.7470,22.5580,20.4822,21.7525,18.1025,20.8554,24.2289,31.8389,31.4893,31.2217,20.6034,21.0813,23.7055,21.8553
2069-06-15,23.5398,24.4407,20.7290,24.0329,24.4395,22.8038,28.7874,23.4914,22.3890,29.5234,20.9976,20.8527,25.8667,27.4701,22.9812,24.3738,32.2423,22.0292,24.6264,20.0755,28.0108,24.7227,21.7254,22.7226,28.0603,24.4612,26.0410,23.8649,21.7714,27.2841,23.2418,24.1447,21.2272,23.6602,24.4551,23.5351,27.5070,22.5610,28.8040,29.0746,20.9318,20.9349,26.1915,21.0671,24.3151,33.5493,27.7438,24.4483,23.3009,24.9513,26.1904,23.3521,23.1780,27.2094,22.9186,24.8485,21.6533,30.3176,29.2757,29.5166,21.2987,22.6017,22.9017,23.6004
2069-06-16,24.0958,25.7139,24.3685,24.6370,25.5542,19.9058,27.2711,23.7822,19.3466,26.8528,19.4690,21.5888,21.6232,30.4676,23.7051,23.4730,31.4446,22.6182,23.8710,18.4830,28.9527,24.0340,21.9176,20.6337,28.4435,24.9194,26.9545,23.9999,22.1634,30.2763,23.7179,25.4781,25.3101,24.3311,25.5320,23.8414,26.3013,19.3569,30.3367,26.3697,21.6992,21.7012,21.9491,22.8669,23.5618,32.1852,28.5346,23.9454,20.8236,25.3637,26.4845,23.3981,27.1998,27.7672,24.2905,26.5984,19.3767,28.8493,26.4468,28.5670,25.7347,26.0305,23.8033,26.3050
2069-06-17,25.9465,27.4069,27.1107,22.0161,26.9599,20.1381,29.0844,24.3278,18.1101,23.6454,21.2702,20.7560,20.7710,32.6539,23.9212,23.4904,29.2662,25.9778,22.0200,21.8578,29.5220,24.8233,22.4077,18.2797,26.4066,26.7657,29.0843,24.0155,24.7231,31.5445,25.6620,27.2830,28.3054,21.6129,26.9047,24.2968,26.7751,18.0920,31.0220,23.4544,22.9247,20.8437,20.8779,23.7975,22.5001,29.7532,29.6383,24.7810,18.5081,27.0847,28.4380,23.6510,31.0021,24.3107,19.9738,23.0082,21.6781,28.1011,24.7239,26.9614,25.7146,28.8160,25.5113,28.5836
2069-06-18,28.6365,29.2964,28.0877,21.2051,27.9544,22.6487,30.1659,23.5810,20.8990,26.3065,20.2796,22.6943,21.2471,29.4250,25.3544,24.4646,22.3863,27.6066,23.8987,26.4132,29.9216,26.3657,23.7696,20.2744,24.5785,25.6825,28.7990,21.1474,24.5803,31.9364,27.9021,29.2310,29.2655,20.7324,27.9244,23.3582,24.6773,20.6962,27.3190,25.8133,23.5499,22.8986,21.6075,24.0618,23.0762,22.5918,30.2256,26.2750,20.5837,25.9191,27.9132,20.6492,32.3963,24.9933,18.3180,21.6543,23.6157,26.4729,24.0288,25.6261,22.8848,29.8638,26.2926,29.7735
2069-06-19,29.4489,30.0894,26.8939,20.6149,26.8351,23.7720,31.7765,22.5625,22.6398,29.9080,22.7048,21.5402,23.7037,25.8094,23.2454,25.6047,18.9738,26.9806,27.8617,27.7144,30.9188,27.5510,27.9124,21.7941,25.9808,25.7701,26.0082,21.1512,23.1833,28.6384,28.5700,29.9468,27.5508,20.5658,27.0150,22.4848,22.3475,22.5777,28.9109,28.9870,25.7373,22.0636,24.5690,25.3519,24.2019,18.8902,31.5286,27.5748,22.3455,26.2124,25.7370,20.6339,32.9772,21.3696,16.7616,18.2483,23.7576,23.7265,24.0736,25.5253,21.9808,29.9274,29.0551,30.0091
2069-06-20,25.9179,29.8879,22.9765,19.1110,28.5292,23.0819,31.0809,23.8743,24.5879,28.3982,24.1262,24.7836,26.2536,24.8894,23.0164,27.4160,18.7560,29.9693,26.3850,26.9017,31.1344,23.2924,26.6238,21.9384,25.3059,26.8134,25.4785,23.1694,23.2342,27.7669,25.5511,29.7728,23.2937,19.0984,29.2683,23.9295,19.5709,24.7166,27.8181,27.9375,27.8302,25.1321,27.4482,23.3978,26.0650,18.0566,31.2207,23.3567,22.5530,27.5244,25.3637,22.8741,29.3346,20.5813,15.8157,17.8430,25.1764,25.1038,24.6335,26.8606,19.3655,27.4662,30.6394,30.7652
2069-06-21,27.9606,28.5129,21.7168,18.6767,30.7043,22.3426,31.2728,24.7646,26.2058,26.4957,22.4576,25.6989,27.7014,27.4960,23.6879,29.4601,19.5867,26.6550,28.7635,26.5045,31.0885,19.5811,25.0130,21.8171,25.1041,26.7524,27.3149,24.7610,25.0014,27.4753,27.4649,28.1262,21.6762,18.5382,31.7627,24.7817,19.9532,26.7072,27.0823,26.4868,28.1932,26.0378,29.3274,23.0086,28.5790,18.5651,32.0651,18.9355,22.2834,27.4522,26.7982,24.7158,28.2310,18.2329,15.3711,16.3635,26.0808,26.0806,25.7667,27.9395,20.7891,24.2132,30.9552,30.3844
